Seed 1656949570
ARCH 1|F_ID 2|LIMIT 3
before: 
2(267)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 571,  7,  8,  109, 1, 2, 439452, 11730.34, 0, 0.00, 1: 85; 2: 12; 
Differentiation_of_T_lymphocytes, 931,  7,  8,  110, 0, 4, 439326, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 710,  8,  7,  110, 0, 4, 439206, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 11; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 975,  8,  7,  110, 0, 4, 439246, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 707,  9,  6,  110, 0, 4, 426050, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 826,  9,  6,  110, 0, 4, 426189, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 692,  9,  6,  110, 0, 4, 426084, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 661,  8,  7,  110, 0, 4, 439145, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 679,  7,  8,  110, 0, 4, 439096, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 11; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 856,  5, 11,  110, 0, 4, 432130, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 944,  5, 12,  110, 0, 4, 464102, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 12; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  110, 0, 4, 439088, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 11; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 443,  5, 12,  110, 0, 4, 464097, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 557,  5, 11,  110, 0, 4, 432272, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 12; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  110, 0, 4, 426140, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 10; 3: 1; 4: 3; 
Differentiation_of_T_lymphocytes,  74,  5, 12,  110, 0, 4, 463912, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 543,  7,  8,  110, 0, 4, 439295, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 540,  6,  9,  110, 0, 4, 426164, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 271,  7,  8,  110, 0, 4, 439166, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 473,  7,  8,  110, 0, 4, 439108, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 266,  7,  8,  110, 0, 4, 439178, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 456,  8,  7,  110, 0, 4, 439217, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 234,  7,  8,  110, 0, 4, 439149, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 229,  7,  8,  110, 0, 4, 439217, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 489,  5, 11,  110, 0, 4, 432084, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 206,  7,  8,  110, 0, 4, 439084, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 159,  9,  6,  110, 0, 4, 426120, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 166,  9,  6,  110, 0, 4, 426035, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 175,  8,  7,  110, 0, 4, 439235, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 495,  5, 12,  110, 0, 4, 464121, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 496,  9,  6,  110, 0, 4, 425996, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 433,  6,  9,  110, 0, 4, 426145, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 591,  9,  6,  110, 0, 4, 426130, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 13; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 345,  5, 10,  110, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 319,  7,  8,  110, 0, 4, 439199, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 342,  9,  6,  110, 0, 4, 425904, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  44,  5, 12,  110, 0, 4, 464156, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 596,  8,  7,  110, 0, 4, 439234, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 334,  7,  8,  110, 0, 4, 439281, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 861,  9,  6,  111, 0, 4, 426056, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 203,  8,  7,  111, 0, 4, 439274, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 363,  6,  9,  111, 0, 4, 426179, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 248,  4, 14,  111, 0, 4, 439147, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 715,  7,  8,  111, 0, 4, 439215, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 740,  6,  9,  111, 0, 4, 426108, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 719,  6,  9,  111, 0, 4, 426064, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 12; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 852,  6,  9,  111, 0, 4, 426042, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 671,  6,  9,  111, 0, 4, 425941, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 674,  5, 11,  111, 0, 4, 432312, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 184,  6,  9,  111, 0, 4, 426011, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 384,  5, 11,  111, 0, 4, 432156, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 400,  7,  8,  111, 0, 4, 439273, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 232,  8,  7,  111, 0, 4, 439293, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 751,  8,  7,  111, 0, 4, 439196, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 824,  7,  8,  111, 0, 4, 439194, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 761,  6,  9,  111, 0, 4, 426067, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 268,  5, 11,  111, 0, 4, 432307, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  111, 0, 4, 426236, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 274,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 686,  6,  9,  111, 0, 4, 426132, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 186,  7,  8,  111, 0, 4, 439211, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 12; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 604,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 705,  8,  7,  111, 0, 4, 439255, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 769,  5, 12,  111, 0, 4, 463942, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 302,  6,  9,  111, 0, 4, 425957, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 12; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 315,  5, 11,  111, 0, 4, 432186, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 316,  5, 11,  111, 0, 4, 432222, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 966,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes,  96,  5, 12,  111, 0, 4, 464144, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes,  93,  8,  7,  111, 0, 4, 439181, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 936,  9,  6,  111, 0, 4, 426100, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 542,  9,  6,  111, 0, 4, 426273, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  90,  8,  7,  111, 0, 4, 439163, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 953,  8,  7,  111, 0, 4, 439206, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes,  72,  6,  9,  111, 0, 4, 426013, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 955,  8,  7,  111, 0, 4, 439161, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes,  64,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  111, 0, 4, 432245, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 659,  9,  6,  111, 0, 4, 426123, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 579,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes,  58,  5, 11,  111, 0, 4, 432116, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 584,  9,  6,  111, 0, 4, 426037, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 11; 3: 1; 4: 3; 
Differentiation_of_T_lymphocytes,  15,  9,  6,  111, 0, 4, 426113, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,   7,  7,  8,  111, 0, 4, 439204, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 995,  5, 12,  111, 0, 4, 464144, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 608,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 602,  4, 14,  111, 0, 4, 439127, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 603,  9,  6,  111, 0, 4, 426027, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 517,  7,  8,  111, 0, 4, 439295, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 899,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 900,  7,  8,  111, 0, 4, 439196, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 929,  5, 10,  111, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 163,  4, 13,  111, 0, 4, 410747, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 142,  5, 11,  111, 0, 4, 432022, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 884,  8,  7,  111, 0, 4, 439292, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 176,  5, 12,  111, 0, 4, 463885, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 140,  8,  7,  111, 0, 4, 439181, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 920,  8,  7,  111, 0, 4, 439009, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 346,  7,  8,  112, 0, 4, 439352, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 876,  7,  8,  112, 0, 4, 439168, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 155,  4, 13,  112, 0, 4, 410704, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 725,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  51,  5, 11,  112, 0, 4, 432292, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 893,  5, 12,  112, 0, 4, 464046, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  29,  4, 14,  112, 0, 4, 439327, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  26,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 738,  6,  9,  112, 0, 4, 426114, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 353,  9,  6,  112, 0, 4, 425980, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 987,  9,  6,  112, 0, 4, 426160, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 330,  5, 12,  112, 0, 4, 464152, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 858,  6,  9,  112, 0, 4, 426003, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 291,  5, 11,  112, 0, 4, 432186, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 840,  9,  6,  112, 0, 4, 426029, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 105,  9,  6,  112, 0, 4, 426112, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 14; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 236,  6,  9,  112, 0, 4, 426106, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes,  86,  5, 12,  112, 0, 4, 464202, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 12; 3: 1; 4: 3; 
Differentiation_of_T_lymphocytes, 283,  5, 12,  112, 0, 4, 464105, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes,  76,  7,  8,  112, 0, 4, 439203, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 296,  5, 12,  112, 0, 4, 464013, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 300,  5, 12,  112, 0, 4, 464115, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 148,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 339,  6,  9,  112, 0, 4, 425970, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 14; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 841,  5, 12,  112, 0, 4, 463923, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 781,  4, 14,  112, 0, 4, 438838, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 780,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 779,  7,  8,  112, 0, 4, 439173, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 778,  6,  9,  112, 0, 4, 426059, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 961,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 967,  9,  6,  112, 0, 4, 426054, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 668,  5, 12,  112, 0, 4, 463533, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 14; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 649,  5, 11,  112, 0, 4, 432167, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 12; 3: 4; 4: 1; 
Differentiation_of_T_lymphocytes, 462,  9,  6,  112, 0, 4, 426077, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 653,  4, 14,  112, 0, 4, 439216, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 446,  5, 12,  112, 0, 4, 463916, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 533,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 14; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 538,  8,  7,  112, 0, 4, 439280, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes,   0,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 611,  7,  8,  112, 0, 4, 439243, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 545,  6,  9,  112, 0, 4, 425993, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 482,  6,  9,  112, 0, 4, 426166, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 619,  6,  9,  112, 0, 4, 426032, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 424,  5, 11,  112, 0, 4, 432168, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 712,  5, 12,  112, 0, 4, 464067, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 486,  9,  6,  112, 0, 4, 426110, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 664,  5, 12,  112, 0, 4, 463918, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 12; 3: 4; 4: 1; 
Differentiation_of_T_lymphocytes, 581,  5, 10,  112, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 720,  7,  8,  112, 0, 4, 439225, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 13; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 833,  4, 14,  113, 0, 4, 439045, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 13; 3: 4; 4: 1; 
Differentiation_of_T_lymphocytes, 829,  6,  9,  113, 0, 4, 426151, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 15; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 539,  8,  7,  113, 0, 4, 439273, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 15; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes,  52,  8,  7,  113, 0, 4, 439132, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 15; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 729,  5, 12,  113, 0, 4, 464133, 11730.34, 1, 40.98, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 373,  4, 14,  113, 0, 4, 439176, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 15; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 100,  5, 11,  113, 0, 4, 432225, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 15; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 326,  9,  6,  113, 0, 4, 425996, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 728,  6,  9,  113, 0, 4, 426049, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 104,  4, 13,  113, 0, 4, 410827, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 701,  9,  6,  113, 0, 4, 426033, 11730.34, 1, 40.98, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 699,  5, 10,  113, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 924,  5, 12,  113, 0, 4, 464043, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 988,  7,  8,  113, 0, 4, 439150, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 310,  5, 12,  113, 0, 4, 464012, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 971,  5, 10,  113, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 449,  6,  9,  113, 0, 4, 426092, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 15; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 721,  4, 14,  113, 0, 4, 438877, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 812,  5, 10,  113, 0, 4, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
