Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
2(436)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 500,  8,  7,  117, 1, 2, 439055, 9903.41, 36, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 729,  5, 12,  159, 0, 5, 463705, 9903.41, 1, 54.71, 0: 8; 1: 45; 2: 28; 3: 8; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes,  41,  4, 13,  159, 0, 5, 410728, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 29; 3: 12; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 489,  5, 11,  159, 0, 5, 432280, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 619,  6,  9,  160, 0, 5, 426147, 9903.41, 1, 54.71, 0: 8; 1: 46; 2: 28; 3: 5; 4: 7; 5: 3; 
Differentiation_of_T_lymphocytes, 135,  6,  9,  160, 0, 5, 426209, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 8; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 155,  4, 13,  160, 0, 5, 410725, 9903.41, 1, 54.71, 0: 8; 1: 46; 2: 24; 3: 11; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 552,  8,  7,  160, 0, 5, 439397, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 34; 3: 7; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes,   8,  8,  7,  160, 0, 5, 439454, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 8; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 290,  4, 14,  160, 0, 5, 439190, 9903.41, 1, 54.71, 0: 8; 1: 44; 2: 28; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 314,  6,  9,  160, 0, 5, 426176, 9903.41, 1, 54.71, 0: 8; 1: 46; 2: 25; 3: 11; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 336,  5, 11,  160, 0, 5, 432286, 9903.41, 1, 54.71, 0: 8; 1: 48; 2: 25; 3: 6; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 432,  5, 11,  160, 0, 5, 432261, 9903.41, 0, 54.71, 0: 8; 1: 40; 2: 34; 3: 9; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 131,  4, 13,  161, 0, 5, 410791, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 35; 3: 5; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 633,  5, 11,  161, 0, 5, 432268, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 31; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 963,  4, 13,  161, 0, 5, 410679, 9903.41, 1, 54.71, 0: 8; 1: 45; 2: 28; 3: 8; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 547,  6,  9,  161, 0, 5, 426193, 9903.41, 1, 54.71, 0: 8; 1: 49; 2: 21; 3: 10; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  161, 0, 5, 439130, 9903.41, 1, 54.71, 0: 8; 1: 40; 2: 35; 3: 8; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 354,  4, 13,  161, 0, 5, 410760, 9903.41, 1, 54.71, 0: 8; 1: 44; 2: 28; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 942,  5, 10,  161, 0, 5, 395675, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 32; 3: 7; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 785,  7,  8,  161, 0, 5, 439376, 9903.41, 1, 54.71, 0: 8; 1: 46; 2: 25; 3: 10; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 453,  5, 12,  161, 0, 5, 464022, 9903.41, 1, 54.71, 0: 8; 1: 48; 2: 24; 3: 7; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 733,  4, 13,  161, 0, 5, 410756, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 9; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 898,  6,  9,  161, 0, 5, 426173, 9903.41, 1, 54.71, 0: 8; 1: 45; 2: 26; 3: 9; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 829,  6,  9,  161, 0, 5, 426011, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 33; 3: 6; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 480,  5, 11,  161, 0, 5, 432383, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 32; 3: 9; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes,  13,  4, 14,  162, 0, 5, 439130, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 8; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes,  87,  6,  9,  162, 0, 5, 426160, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 33; 3: 5; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 224,  4, 14,  162, 0, 5, 439253, 9903.41, 1, 54.71, 0: 8; 1: 47; 2: 23; 3: 11; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 640,  5, 11,  162, 0, 5, 432111, 9903.41, 1, 54.71, 0: 8; 1: 47; 2: 23; 3: 10; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 641,  4, 13,  162, 0, 5, 410727, 9903.41, 1, 54.71, 0: 8; 1: 44; 2: 29; 3: 6; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 374,  4, 13,  162, 0, 5, 410782, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 31; 3: 7; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 723,  9,  6,  162, 0, 5, 425991, 9903.41, 1, 54.71, 0: 8; 1: 47; 2: 25; 3: 7; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 702,  5, 11,  162, 0, 5, 432211, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 32; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 189,  5, 11,  162, 0, 5, 432577, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 31; 3: 8; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 162,  4, 13,  163, 0, 5, 410751, 9903.41, 1, 54.71, 0: 8; 1: 36; 2: 37; 3: 13; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 791,  5, 12,  163, 0, 5, 464101, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 32; 3: 3; 4: 8; 5: 3; 
Differentiation_of_T_lymphocytes, 188,  4, 13,  163, 0, 5, 410766, 9903.41, 1, 54.71, 0: 8; 1: 45; 2: 26; 3: 10; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 950,  5, 11,  163, 0, 5, 432220, 9903.41, 1, 54.71, 0: 8; 1: 38; 2: 37; 3: 8; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 253,  4, 13,  163, 0, 5, 410755, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 27; 3: 12; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 391,  4, 13,  163, 0, 5, 410672, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 32; 3: 9; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 573,  4, 13,  163, 0, 5, 410800, 9903.41, 0, 54.71, 0: 8; 1: 41; 2: 31; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 691,  9,  6,  163, 0, 5, 426173, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 29; 3: 9; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 946,  6,  9,  164, 0, 5, 426145, 9903.41, 1, 54.71, 0: 8; 1: 37; 2: 38; 3: 6; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  164, 0, 5, 464504, 9903.41, 1, 54.71, 0: 8; 1: 44; 2: 24; 3: 14; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  164, 0, 5, 431875, 9903.41, 1, 54.71, 0: 8; 1: 39; 2: 33; 3: 10; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 765,  4, 13,  164, 0, 5, 410685, 9903.41, 1, 54.71, 0: 8; 1: 44; 2: 26; 3: 12; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 759,  4, 13,  164, 0, 5, 410760, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 29; 3: 10; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes,  81,  5, 11,  164, 0, 5, 432224, 9903.41, 1, 54.71, 0: 8; 1: 40; 2: 36; 3: 4; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 237,  5, 11,  164, 0, 5, 432300, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 29; 3: 10; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 412,  5, 11,  164, 0, 5, 431954, 9903.41, 1, 54.71, 0: 8; 1: 46; 2: 25; 3: 7; 4: 8; 5: 3; 
Differentiation_of_T_lymphocytes, 291,  5, 11,  164, 0, 5, 432500, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 31; 3: 5; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes,  90,  8,  7,  164, 0, 5, 439363, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 31; 3: 8; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 474,  4, 13,  164, 0, 5, 410736, 9903.41, 1, 54.71, 0: 8; 1: 40; 2: 34; 3: 7; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 597,  8,  7,  164, 0, 5, 439212, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 30; 3: 7; 4: 9; 5: 1; 
Differentiation_of_T_lymphocytes, 203,  8,  7,  164, 0, 5, 439390, 9903.41, 1, 54.71, 0: 8; 1: 39; 2: 34; 3: 8; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 338,  7,  8,  164, 0, 5, 438603, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 7; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 561,  5, 12,  165, 0, 5, 463958, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 28; 3: 11; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 536,  4, 13,  165, 0, 5, 410776, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 6; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 150,  6,  9,  165, 0, 5, 426148, 9903.41, 1, 54.71, 0: 8; 1: 44; 2: 28; 3: 6; 4: 8; 5: 3; 
Differentiation_of_T_lymphocytes, 395,  8,  7,  165, 0, 5, 439256, 9903.41, 1, 54.71, 0: 8; 1: 40; 2: 32; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 763,  4, 13,  165, 0, 5, 410664, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 29; 3: 10; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 732,  4, 13,  165, 0, 5, 410759, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 30; 3: 8; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 289,  4, 13,  165, 0, 5, 410639, 9903.41, 1, 54.71, 0: 8; 1: 39; 2: 33; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 580,  4, 13,  166, 0, 5, 410580, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 27; 3: 11; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 559,  4, 13,  166, 0, 5, 410786, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 29; 3: 8; 4: 4; 5: 5; 
Differentiation_of_T_lymphocytes, 913,  5, 10,  166, 0, 5, 395675, 9903.41, 1, 54.71, 0: 8; 1: 45; 2: 26; 3: 8; 4: 5; 5: 5; 
Differentiation_of_T_lymphocytes, 410,  5, 11,  166, 0, 5, 432111, 9903.41, 1, 54.71, 0: 8; 1: 40; 2: 30; 3: 11; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes,  18,  5, 11,  167, 0, 5, 432189, 9903.41, 1, 54.71, 0: 8; 1: 39; 2: 32; 3: 11; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  167, 0, 5, 425966, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 29; 3: 9; 4: 9; 5: 1; 
Differentiation_of_T_lymphocytes, 888,  4, 13,  167, 0, 5, 410740, 9903.41, 1, 54.71, 0: 8; 1: 42; 2: 26; 3: 12; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 508,  5, 11,  167, 0, 5, 432135, 9903.41, 1, 54.71, 0: 8; 1: 43; 2: 30; 3: 3; 4: 10; 5: 3; 
Differentiation_of_T_lymphocytes, 884,  8,  7,  168, 0, 5, 439487, 9903.41, 1, 54.71, 0: 8; 1: 36; 2: 36; 3: 11; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 257,  4, 13,  169, 0, 5, 410704, 9903.41, 1, 54.71, 0: 8; 1: 39; 2: 31; 3: 10; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 611,  7,  8,  169, 0, 5, 439326, 9903.41, 1, 54.71, 0: 8; 1: 45; 2: 24; 3: 9; 4: 6; 5: 5; 
Differentiation_of_T_lymphocytes, 483,  5, 11,  169, 0, 5, 432212, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 31; 3: 6; 4: 7; 5: 4; 
Differentiation_of_T_lymphocytes, 362,  4, 13,  169, 0, 5, 410666, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 27; 3: 12; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes,  59,  4, 13,  170, 0, 5, 410785, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 28; 3: 8; 4: 11; 5: 1; 
Differentiation_of_T_lymphocytes, 114,  6,  9,  171, 0, 5, 426173, 9903.41, 1, 54.71, 0: 8; 1: 37; 2: 35; 3: 6; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes, 882,  4, 13,  171, 0, 5, 410818, 9903.41, 1, 54.71, 0: 8; 1: 41; 2: 27; 3: 10; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes, 803,  6,  9,  174, 0, 5, 426053, 9903.41, 1, 54.71, 0: 8; 1: 34; 2: 39; 3: 5; 4: 8; 5: 3; 
Differentiation_of_T_lymphocytes, 684,  5, 11,  176, 0, 5, 432022, 9903.41, 1, 54.71, 0: 8; 1: 34; 2: 35; 3: 10; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 297,  4, 13,  184, 0, 5, 410741, 9903.41, 1, 54.71, 0: 8; 1: 34; 2: 32; 3: 11; 4: 7; 5: 5; 
Differentiation_of_T_lymphocytes, 952,  5, 10,  123, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 63; 2: 21; 3: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 896,  4, 14,  127, 0, 6, 439467, 9903.41, 1, 54.71, 0: 8; 1: 62; 2: 20; 3: 5; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 569,  7,  8,  130, 0, 6, 439225, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 26; 3: 5; 6: 1; 
Differentiation_of_T_lymphocytes, 168,  5, 10,  133, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 24; 3: 6; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 366,  9,  6,  133, 0, 6, 426060, 9903.41, 1, 54.71, 0: 8; 1: 62; 2: 17; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 541,  5, 12,  134, 0, 6, 464287, 9903.41, 1, 54.71, 0: 8; 1: 58; 2: 22; 3: 6; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 274,  5, 10,  135, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 59; 2: 21; 3: 5; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 711,  5, 10,  135, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 26; 3: 6; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 921,  4, 14,  135, 0, 6, 439235, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 21; 3: 10; 6: 1; 
Differentiation_of_T_lymphocytes, 361,  7,  8,  136, 0, 6, 439364, 9903.41, 1, 54.71, 0: 8; 1: 54; 2: 28; 3: 4; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  136, 0, 6, 439086, 9903.41, 1, 54.71, 0: 8; 1: 56; 2: 25; 3: 4; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 664,  5, 12,  136, 0, 6, 464176, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 22; 3: 7; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 870,  7,  8,  137, 0, 6, 439306, 9903.41, 1, 54.71, 0: 8; 1: 58; 2: 20; 3: 7; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 414,  4, 14,  137, 0, 6, 439257, 9903.41, 1, 54.71, 0: 8; 1: 58; 2: 23; 3: 3; 4: 2; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 973,  7,  8,  137, 0, 6, 438913, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 23; 3: 4; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 446,  5, 12,  137, 0, 6, 464231, 9903.41, 1, 54.71, 0: 8; 1: 58; 2: 21; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 517,  7,  8,  137, 0, 6, 439049, 9903.41, 1, 54.71, 0: 8; 1: 58; 2: 21; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 282,  4, 14,  137, 0, 6, 439180, 9903.41, 1, 54.71, 0: 8; 1: 56; 2: 22; 3: 9; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 757,  5, 10,  137, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 30; 3: 2; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 276,  5, 10,  138, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 52; 2: 29; 3: 6; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 845,  5, 12,  138, 0, 6, 464124, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 22; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 182,  5, 10,  138, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 28; 3: 5; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 247,  5, 10,  138, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 54; 2: 28; 3: 3; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 588,  5, 12,  138, 0, 6, 464276, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 23; 3: 5; 4: 1; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 187,  4, 14,  139, 0, 6, 439357, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 26; 3: 8; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 706,  9,  6,  139, 0, 6, 426073, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 24; 3: 6; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 401,  4, 14,  139, 0, 6, 439246, 9903.41, 1, 54.71, 0: 8; 1: 56; 2: 24; 3: 5; 4: 2; 6: 2; 
Differentiation_of_T_lymphocytes, 618,  5, 12,  139, 0, 6, 464117, 9903.41, 1, 54.71, 0: 8; 1: 54; 2: 26; 3: 5; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 834,  7,  8,  139, 0, 6, 439138, 9903.41, 1, 54.71, 0: 8; 1: 56; 2: 22; 3: 7; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 816,  5, 10,  139, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 21; 3: 7; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 631,  5, 10,  140, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 58; 2: 19; 3: 7; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes,  21,  5, 10,  140, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 29; 3: 3; 4: 1; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 147,  4, 14,  140, 0, 6, 439323, 9903.41, 1, 54.71, 0: 8; 1: 51; 2: 29; 3: 7; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 422,  5, 12,  141, 0, 6, 464380, 9903.41, 1, 54.71, 0: 8; 1: 56; 2: 20; 3: 9; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 195,  7,  8,  141, 0, 6, 439121, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 23; 3: 6; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 106,  5, 12,  141, 0, 6, 464412, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 24; 3: 10; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 966,  5, 10,  141, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 24; 3: 4; 4: 5; 6: 1; 
Differentiation_of_T_lymphocytes, 601,  4, 14,  141, 0, 6, 439292, 9903.41, 1, 54.71, 0: 8; 1: 56; 2: 21; 3: 8; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 216,  5, 10,  141, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 25; 3: 3; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 501,  7,  8,  142, 0, 6, 439093, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 24; 3: 4; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 941,  5, 10,  142, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 24; 3: 9; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 421,  4, 14,  142, 0, 6, 438993, 9903.41, 1, 54.71, 0: 8; 1: 52; 2: 25; 3: 10; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 944,  5, 12,  142, 0, 6, 464129, 9903.41, 1, 54.71, 0: 8; 1: 51; 2: 29; 3: 5; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 786,  4, 14,  142, 0, 6, 439026, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 20; 3: 8; 4: 1; 5: 1; 6: 2; 
Differentiation_of_T_lymphocytes, 217,  7,  8,  142, 0, 6, 439287, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 23; 3: 6; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 208,  7,  8,  142, 0, 6, 439391, 9903.41, 1, 54.71, 0: 8; 1: 59; 2: 19; 3: 3; 4: 6; 6: 2; 
Differentiation_of_T_lymphocytes, 983,  4, 14,  142, 0, 6, 439143, 9903.41, 1, 54.71, 0: 8; 1: 51; 2: 28; 3: 7; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 343,  4, 14,  142, 0, 6, 439039, 9903.41, 1, 54.71, 0: 8; 1: 52; 2: 26; 3: 9; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 822,  5, 12,  142, 0, 6, 464391, 9903.41, 1, 54.71, 0: 8; 1: 57; 2: 21; 3: 5; 4: 4; 6: 2; 
Differentiation_of_T_lymphocytes, 256,  5, 10,  143, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 22; 3: 7; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 644,  9,  6,  143, 0, 6, 426243, 9903.41, 1, 54.71, 0: 8; 1: 54; 2: 26; 3: 2; 4: 5; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 259,  4, 14,  143, 0, 6, 439275, 9903.41, 1, 54.71, 0: 8; 1: 49; 2: 30; 3: 8; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 947,  4, 14,  143, 0, 6, 439072, 9903.41, 1, 54.71, 0: 8; 1: 56; 2: 19; 3: 9; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 945,  5, 10,  143, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 51; 2: 30; 3: 4; 4: 1; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 916,  8,  7,  143, 0, 6, 439190, 9903.41, 1, 54.71, 0: 8; 1: 52; 2: 27; 3: 5; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 197,  5, 12,  143, 0, 6, 463628, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 26; 3: 5; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 240,  4, 14,  143, 0, 6, 439258, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 25; 3: 6; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 451,  4, 14,  143, 0, 6, 439149, 9903.41, 1, 54.71, 0: 8; 1: 52; 2: 26; 3: 7; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 673,  4, 14,  143, 0, 6, 439391, 9903.41, 1, 54.71, 0: 8; 1: 49; 2: 30; 3: 8; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 119,  5, 10,  143, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 26; 3: 5; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 615,  5, 12,  143, 0, 6, 464137, 9903.41, 1, 54.71, 0: 8; 1: 52; 2: 27; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 607,  6,  9,  143, 0, 6, 426049, 9903.41, 1, 54.71, 0: 8; 1: 55; 2: 23; 3: 4; 4: 6; 6: 1; 
Differentiation_of_T_lymphocytes, 614,  7,  8,  143, 0, 6, 438965, 9903.41, 1, 54.71, 0: 8; 1: 51; 2: 28; 3: 6; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 514,  7,  8,  144, 0, 6, 439269, 9903.41, 1, 54.71, 0: 8; 1: 54; 2: 23; 3: 6; 4: 5; 6: 1; 
Differentiation_of_T_lymphocytes, 833,  4, 14,  144, 0, 6, 439459, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 24; 3: 8; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  144, 0, 6, 395675, 9903.41, 1, 54.71, 0: 8; 1: 50; 2: 27; 3: 10; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 678,  4, 14,  144, 0, 6, 439369, 9903.41, 1, 54.71, 0: 8; 1: 50; 2: 28; 3: 8; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 924,  5, 12,  144, 0, 6, 463980, 9903.41, 1, 54.71, 0: 8; 1: 51; 2: 27; 3: 7; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 238,  5, 12,  144, 0, 6, 463940, 9903.41, 1, 54.71, 0: 8; 1: 53; 2: 24; 3: 7; 4: 4; 6: 1; 
