Seed 1656949570
ARCH 1|F_ID 1|LIMIT 3
before: 
2(655)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 617,  8,  7,  108, 1, 2, 438950, 8992.16, 73, 0.00, 1: 86; 2: 11; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  110, 0, 4, 464240, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 730,  7,  8,  110, 0, 4, 439080, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 13; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 534,  6,  9,  110, 0, 4, 425941, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  110, 0, 4, 432189, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 761,  6,  9,  110, 0, 4, 426109, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  111, 0, 4, 425996, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 507,  8,  7,  111, 0, 4, 439269, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  88,  8,  7,  111, 0, 4, 439071, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes,  93,  8,  7,  111, 0, 4, 439065, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 137,  7,  8,  111, 0, 4, 439035, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 402,  7,  8,  111, 0, 4, 439032, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 133,  6,  9,  111, 0, 4, 426016, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes,  43,  5, 11,  111, 0, 4, 432315, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 303,  5, 11,  111, 0, 4, 432318, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 675,  6,  9,  111, 0, 4, 426217, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes,  12,  5, 11,  111, 0, 4, 432197, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 988,  7,  8,  111, 0, 4, 439196, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  111, 0, 4, 463791, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  32,  5, 11,  111, 0, 4, 432010, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 982,  5, 10,  111, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  38,  7,  8,  111, 0, 4, 439210, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 783,  5, 12,  111, 0, 4, 464261, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 975,  8,  7,  111, 0, 4, 439175, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 750,  5, 12,  111, 0, 4, 463377, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 767,  5, 11,  111, 0, 4, 432384, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 471,  9,  6,  111, 0, 4, 426090, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 973,  7,  8,  111, 0, 4, 439130, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 12; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes,  78,  6,  9,  111, 0, 4, 426013, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 779,  7,  8,  111, 0, 4, 439251, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 330,  5, 12,  111, 0, 4, 464173, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 353,  9,  6,  111, 0, 4, 425984, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 351,  9,  6,  111, 0, 4, 426017, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 538,  8,  7,  111, 0, 4, 439365, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 738,  6,  9,  111, 0, 4, 425840, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 342,  9,  6,  111, 0, 4, 426095, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 836,  7,  8,  111, 0, 4, 439302, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 228,  6,  9,  111, 0, 4, 426107, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 331,  5, 12,  111, 0, 4, 464044, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 891,  9,  6,  111, 0, 4, 426124, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 569,  7,  8,  111, 0, 4, 439033, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 842,  7,  8,  111, 0, 4, 439002, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 845,  5, 12,  111, 0, 4, 463846, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 318,  5, 11,  111, 0, 4, 432110, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 287,  7,  8,  111, 0, 4, 439227, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 847,  9,  6,  111, 0, 4, 426086, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 302,  6,  9,  111, 0, 4, 426045, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 542,  9,  6,  111, 0, 4, 426093, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 201,  8,  7,  111, 0, 4, 439149, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 894,  7,  8,  111, 0, 4, 439043, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 821,  8,  7,  111, 0, 4, 439189, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 157,  5, 10,  111, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 906,  7,  8,  111, 0, 4, 439355, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 11; 3: 4; 4: 1; 
Differentiation_of_T_lymphocytes, 620,  8,  7,  111, 0, 4, 439132, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 918,  6,  9,  111, 0, 4, 425898, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 548,  5, 11,  111, 0, 4, 432191, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 755,  7,  8,  112, 0, 4, 439163, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 793,  7,  8,  112, 0, 4, 439165, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 987,  9,  6,  112, 0, 4, 426082, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 764,  9,  6,  112, 0, 4, 426124, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 882,  4, 13,  112, 0, 4, 410768, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 804,  5, 11,  112, 0, 4, 432140, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 800,  6,  9,  112, 0, 4, 426073, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 926,  6,  9,  112, 0, 4, 426135, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 765,  4, 13,  112, 0, 4, 410701, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 941,  5, 10,  112, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 828,  4, 13,  112, 0, 4, 410666, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 886,  5, 10,  112, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,   1,  5, 11,  112, 0, 4, 431371, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 887,  5, 12,  112, 0, 4, 464046, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 819,  9,  6,  112, 0, 4, 426153, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 784,  4, 13,  112, 0, 4, 410762, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  112, 0, 4, 439136, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 777,  7,  8,  112, 0, 4, 439118, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 577,  5, 12,  112, 0, 4, 463799, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 312,  5, 11,  112, 0, 4, 432251, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 314,  6,  9,  112, 0, 4, 426055, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 319,  7,  8,  112, 0, 4, 438785, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 327,  5, 11,  112, 0, 4, 432215, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  112, 0, 4, 426114, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes,   4,  5, 11,  112, 0, 4, 432234, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 361,  7,  8,  112, 0, 4, 439176, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes,  45,  8,  7,  112, 0, 4, 439040, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  112, 0, 4, 463850, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 108,  9,  6,  112, 0, 4, 426096, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 166,  9,  6,  112, 0, 4, 426166, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 406,  5, 12,  112, 0, 4, 464204, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 113,  5, 12,  112, 0, 4, 464134, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 575,  8,  7,  112, 0, 4, 439224, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 412,  5, 11,  112, 0, 4, 432252, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes,  35,  8,  7,  112, 0, 4, 439333, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes,  27,  5, 11,  112, 0, 4, 432329, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 443,  5, 12,  112, 0, 4, 464107, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 468,  4, 14,  112, 0, 4, 439201, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 473,  7,  8,  112, 0, 4, 439423, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 524,  7,  8,  112, 0, 4, 439225, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 496,  9,  6,  112, 0, 4, 425925, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 13; 3: 2; 4: 2; 
Differentiation_of_T_lymphocytes, 516,  8,  7,  112, 0, 4, 439217, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 14; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 151,  5, 10,  112, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 515,  6,  9,  112, 0, 4, 426123, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 307,  5, 11,  112, 0, 4, 432166, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 254,  7,  8,  112, 0, 4, 439139, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes,  90,  8,  7,  112, 0, 4, 438940, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 245,  5, 11,  112, 0, 4, 432171, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 265,  9,  6,  112, 0, 4, 426292, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 232,  8,  7,  112, 0, 4, 439210, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 119,  5, 10,  112, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  99,  8,  7,  112, 0, 4, 439185, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 311,  4, 14,  112, 0, 4, 439201, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 215,  4, 14,  112, 0, 4, 438832, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 198,  5, 11,  112, 0, 4, 431833, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 636,  5, 11,  112, 0, 4, 432179, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  26,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 897,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 250,  5, 12,  113, 0, 4, 463569, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 423,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  29,  4, 14,  113, 0, 4, 439245, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 508,  5, 11,  113, 0, 4, 432122, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 440,  6,  9,  113, 0, 4, 425845, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 760,  7,  8,  113, 0, 4, 439058, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 460,  8,  7,  113, 0, 4, 439275, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 466,  5, 11,  113, 0, 4, 432069, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes,  96,  5, 12,  113, 0, 4, 463719, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 470,  8,  7,  113, 0, 4, 439028, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 156,  4, 13,  113, 0, 4, 410751, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 15; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 152,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 506,  8,  7,  113, 0, 4, 439105, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 219,  7,  8,  113, 0, 4, 439306, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  113, 0, 4, 439223, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 295,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 286,  6,  9,  113, 0, 4, 425972, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 860,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 840,  9,  6,  113, 0, 4, 425889, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 338,  7,  8,  113, 0, 4, 438715, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 347,  8,  7,  113, 0, 4, 439248, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 913,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 863,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 175,  8,  7,  113, 0, 4, 439240, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 827,  9,  6,  113, 0, 4, 426159, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 183,  5, 12,  113, 0, 4, 464319, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 876,  7,  8,  113, 0, 4, 439326, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 4: 3; 
Differentiation_of_T_lymphocytes,  47,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 274,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 867,  4, 14,  113, 0, 4, 439212, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 380,  5, 11,  113, 0, 4, 432259, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 386,  5, 12,  113, 0, 4, 463972, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 267,  8,  7,  113, 0, 4, 439333, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  44,  5, 12,  113, 0, 4, 463925, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes,  36,  7,  8,  113, 0, 4, 439516, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes,  79,  7,  8,  113, 0, 4, 438873, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 158,  5, 11,  113, 0, 4, 432003, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 998,  5, 12,  113, 0, 4, 464054, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 995,  5, 12,  113, 0, 4, 464000, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 556,  7,  8,  113, 0, 4, 439294, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 641,  4, 13,  113, 0, 4, 410714, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 545,  6,  9,  113, 0, 4, 425889, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 559,  4, 13,  113, 0, 4, 410698, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 600,  6,  9,  113, 0, 4, 426051, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 601,  4, 14,  113, 0, 4, 439155, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  113, 0, 4, 432313, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 651,  6,  9,  113, 0, 4, 426077, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 592,  5, 12,  113, 0, 4, 464003, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 723,  9,  6,  113, 0, 4, 425918, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 16; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 690,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 735,  5, 11,  113, 0, 4, 432307, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 685,  5, 12,  113, 0, 4, 464245, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 658,  5, 10,  113, 0, 4, 395675, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 733,  4, 13,  113, 0, 4, 410743, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 141,  6,  9,  114, 0, 4, 425982, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 20; 3: 1; 4: 1; 
