Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
2(587)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 813,  7,  8,  118, 1, 2, 439483, 29608.35, 82, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 456,  8,  7,  155, 0, 5, 439199, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 34; 3: 3; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 169,  7,  8,  155, 0, 5, 439106, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 29; 3: 4; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 570,  5, 12,  156, 0, 5, 464354, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 26; 3: 6; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 575,  8,  7,  156, 0, 5, 439466, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 26; 3: 5; 4: 9; 5: 1; 
Differentiation_of_T_lymphocytes, 580,  4, 13,  156, 0, 5, 410776, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 27; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 560,  6,  9,  156, 0, 5, 426192, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 34; 3: 8; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 272,  8,  7,  156, 0, 5, 439441, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 26; 3: 8; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 270,  7,  8,  156, 0, 5, 439119, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 30; 3: 5; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 154,  6,  9,  156, 0, 5, 425997, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 35; 3: 6; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 415,  8,  7,  156, 0, 5, 439136, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 28; 3: 7; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 713,  4, 13,  156, 0, 5, 410793, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 30; 3: 10; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 237,  5, 11,  156, 0, 5, 432249, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 29; 3: 7; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 455,  5, 11,  157, 0, 5, 431864, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 32; 3: 7; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 606,  8,  7,  157, 0, 5, 439012, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 31; 3: 10; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 429,  5, 12,  157, 0, 5, 464121, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 30; 3: 4; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 171,  5, 11,  157, 0, 5, 432221, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 37; 3: 5; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 614,  7,  8,  157, 0, 5, 439164, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 23; 3: 11; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 497,  4, 13,  157, 0, 5, 410816, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 25; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 454,  8,  7,  157, 0, 5, 439123, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 34; 3: 6; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 447,  5, 10,  157, 0, 5, 395675, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 26; 3: 11; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes,  88,  8,  7,  157, 0, 5, 439337, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 34; 3: 3; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes,  31,  6,  9,  157, 0, 5, 425935, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 29; 3: 7; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes,  14,  5, 11,  157, 0, 5, 432169, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 33; 3: 3; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes,  97,  4, 13,  158, 0, 5, 410746, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 26; 3: 9; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 354,  4, 13,  158, 0, 5, 410825, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 32; 3: 8; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 211,  5, 10,  158, 0, 5, 395675, 29608.35, 0, 53.01, 0: 8; 1: 46; 2: 27; 3: 8; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes,  61,  4, 13,  158, 0, 5, 410677, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 30; 3: 8; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 840,  9,  6,  158, 0, 5, 426096, 29608.35, 0, 53.01, 0: 8; 1: 47; 2: 25; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 752,  8,  7,  158, 0, 5, 439242, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 22; 3: 11; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 502,  4, 13,  158, 0, 5, 410781, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 24; 3: 13; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  158, 0, 5, 426088, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 25; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 854,  8,  7,  158, 0, 5, 438896, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 26; 3: 9; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 629,  5, 11,  158, 0, 5, 432295, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 34; 3: 6; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 268,  5, 11,  158, 0, 5, 432296, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 26; 3: 8; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 381,  5, 11,  158, 0, 5, 432350, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 29; 3: 7; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  159, 0, 5, 426151, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 27; 3: 7; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 241,  6,  9,  159, 0, 5, 425886, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 24; 3: 8; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  159, 0, 5, 426181, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 30; 3: 4; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 950,  5, 11,  159, 0, 5, 432258, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 31; 3: 7; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 758,  8,  7,  159, 0, 5, 439195, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 25; 3: 8; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 965,  4, 13,  159, 0, 5, 410785, 29608.35, 1, 53.01, 0: 8; 1: 40; 2: 34; 3: 11; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 260,  4, 13,  159, 0, 5, 410796, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 29; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 686,  6,  9,  159, 0, 5, 426029, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 34; 3: 8; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 288,  5, 12,  159, 0, 5, 463920, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 27; 3: 8; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 192,  4, 13,  159, 0, 5, 410801, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 26; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 790,  4, 13,  159, 0, 5, 410695, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 33; 3: 6; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes,   4,  5, 11,  159, 0, 5, 432133, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 33; 3: 7; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 774,  8,  7,  159, 0, 5, 439523, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 32; 3: 3; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 157,  5, 10,  159, 0, 5, 395675, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 29; 3: 3; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes, 107,  8,  7,  159, 0, 5, 439090, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 23; 3: 9; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  159, 0, 5, 426209, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 32; 3: 8; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  159, 0, 5, 432452, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 30; 3: 7; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes,  60,  6,  9,  159, 0, 5, 426120, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 28; 3: 6; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 384,  5, 11,  160, 0, 5, 431833, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 30; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 370,  4, 13,  160, 0, 5, 410756, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 27; 3: 10; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 365,  4, 13,  160, 0, 5, 410760, 29608.35, 1, 53.01, 0: 8; 1: 38; 2: 36; 3: 11; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 289,  4, 13,  160, 0, 5, 410710, 29608.35, 1, 53.01, 0: 8; 1: 40; 2: 34; 3: 9; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 728,  6,  9,  160, 0, 5, 426126, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 26; 3: 8; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 286,  6,  9,  160, 0, 5, 426085, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 32; 3: 6; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 125,  4, 14,  160, 0, 5, 439345, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 31; 3: 12; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 163,  4, 13,  160, 0, 5, 410758, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 31; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 952,  5, 10,  160, 0, 5, 395675, 29608.35, 0, 53.01, 0: 8; 1: 45; 2: 27; 3: 8; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 257,  4, 13,  160, 0, 5, 410744, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 34; 3: 7; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 131,  4, 13,  160, 0, 5, 410663, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 24; 3: 10; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 630,  5, 11,  161, 0, 5, 432251, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 29; 3: 6; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes,  57,  5, 11,  161, 0, 5, 431859, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 31; 3: 5; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 818,  6,  9,  161, 0, 5, 425958, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 22; 3: 5; 4: 8; 5: 4; 
Differentiation_of_T_lymphocytes, 344,  5, 11,  161, 0, 5, 432380, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 33; 3: 7; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 312,  5, 11,  161, 0, 5, 432351, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 30; 3: 8; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 201,  8,  7,  161, 0, 5, 439225, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 32; 3: 5; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 464,  6,  9,  161, 0, 5, 426157, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 25; 3: 11; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 110,  8,  7,  161, 0, 5, 439152, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 31; 3: 5; 4: 9; 5: 1; 
Differentiation_of_T_lymphocytes, 697,  4, 13,  161, 0, 5, 410816, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 26; 3: 12; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 413,  5, 10,  161, 0, 5, 395675, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 30; 3: 8; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 968,  4, 13,  161, 0, 5, 410782, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 31; 3: 8; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 703,  4, 14,  161, 0, 5, 439135, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 31; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 997,  6,  9,  161, 0, 5, 426112, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 24; 3: 9; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 912,  4, 13,  161, 0, 5, 410801, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 33; 3: 7; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 923,  4, 13,  161, 0, 5, 410760, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 33; 3: 7; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes,  18,  5, 11,  161, 0, 5, 432085, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 33; 3: 8; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 597,  8,  7,  161, 0, 5, 439130, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 33; 3: 8; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 391,  4, 13,  162, 0, 5, 410677, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 22; 3: 9; 4: 7; 5: 3; 
Differentiation_of_T_lymphocytes, 788,  5, 12,  162, 0, 5, 463893, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 27; 3: 10; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 379,  4, 13,  162, 0, 5, 410748, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 31; 3: 11; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 148,  5, 10,  162, 0, 5, 395675, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 29; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 242,  5, 11,  162, 0, 5, 432150, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 32; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 322,  4, 13,  162, 0, 5, 410588, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 29; 3: 11; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 543,  7,  8,  162, 0, 5, 438940, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 22; 3: 3; 4: 11; 5: 3; 
Differentiation_of_T_lymphocytes, 651,  6,  9,  162, 0, 5, 426047, 29608.35, 1, 53.01, 0: 8; 1: 40; 2: 33; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 648,  7,  8,  162, 0, 5, 439321, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 22; 3: 10; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 255,  4, 13,  162, 0, 5, 410811, 29608.35, 1, 53.01, 0: 8; 1: 39; 2: 35; 3: 8; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes,   5,  6,  9,  162, 0, 5, 426092, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 29; 3: 6; 4: 4; 5: 5; 
Differentiation_of_T_lymphocytes, 194,  5, 12,  162, 0, 5, 464277, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 31; 3: 9; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  162, 0, 5, 425868, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 25; 3: 5; 4: 10; 5: 2; 
Differentiation_of_T_lymphocytes,  51,  5, 11,  162, 0, 5, 432122, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 30; 3: 7; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 796,  4, 13,  163, 0, 5, 410717, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 24; 3: 15; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 977,  8,  7,  163, 0, 5, 439170, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 26; 3: 8; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 474,  4, 13,  163, 0, 5, 410759, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 27; 3: 12; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 702,  5, 11,  163, 0, 5, 432366, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 30; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 383,  5, 11,  163, 0, 5, 432301, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 26; 3: 9; 4: 2; 5: 6; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  163, 0, 5, 432317, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 29; 3: 7; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 339,  6,  9,  163, 0, 5, 426069, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 23; 3: 10; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 605,  9,  6,  163, 0, 5, 426081, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 27; 3: 8; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 347,  8,  7,  163, 0, 5, 439140, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 26; 3: 6; 4: 8; 5: 3; 
Differentiation_of_T_lymphocytes, 626,  6,  9,  163, 0, 5, 426072, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 28; 3: 3; 4: 12; 5: 1; 
Differentiation_of_T_lymphocytes, 901,  5, 11,  163, 0, 5, 432429, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 26; 3: 9; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 732,  4, 13,  163, 0, 5, 410790, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 27; 3: 9; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 844,  4, 13,  164, 0, 5, 410872, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 28; 3: 6; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes, 294,  5, 11,  164, 0, 5, 432114, 29608.35, 1, 53.01, 0: 8; 1: 40; 2: 31; 3: 11; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 479,  6,  9,  164, 0, 5, 426088, 29608.35, 1, 53.01, 0: 8; 1: 38; 2: 37; 3: 6; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 164,  6,  9,  164, 0, 5, 426046, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 22; 3: 11; 4: 9; 5: 1; 
Differentiation_of_T_lymphocytes, 342,  9,  6,  164, 0, 5, 425999, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 29; 3: 5; 4: 8; 5: 3; 
Differentiation_of_T_lymphocytes, 323,  4, 13,  164, 0, 5, 410724, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 26; 3: 13; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 404,  4, 13,  164, 0, 5, 410722, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 32; 3: 7; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes,   9,  4, 13,  164, 0, 5, 410723, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 28; 3: 12; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 804,  5, 11,  164, 0, 5, 431994, 29608.35, 1, 53.01, 0: 8; 1: 39; 2: 37; 3: 4; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 378,  6,  9,  164, 0, 5, 426179, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 24; 3: 8; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes,  70,  4, 13,  165, 0, 5, 410798, 29608.35, 1, 53.01, 0: 8; 1: 38; 2: 36; 3: 7; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 426,  6,  9,  165, 0, 5, 426157, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 33; 3: 4; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes, 273,  4, 13,  165, 0, 5, 410722, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 28; 3: 8; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  166, 0, 5, 426169, 29608.35, 1, 53.01, 0: 8; 1: 39; 2: 33; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 395,  8,  7,  166, 0, 5, 439175, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 24; 3: 8; 4: 11; 5: 1; 
Differentiation_of_T_lymphocytes, 582,  4, 13,  166, 0, 5, 410619, 29608.35, 1, 53.01, 0: 8; 1: 40; 2: 32; 3: 8; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 678,  4, 14,  166, 0, 5, 439173, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 25; 3: 14; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 763,  4, 13,  166, 0, 5, 410694, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 26; 3: 10; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes,  73,  6,  9,  166, 0, 5, 426153, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 25; 3: 10; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 926,  6,  9,  167, 0, 5, 425926, 29608.35, 1, 53.01, 0: 8; 1: 40; 2: 33; 3: 7; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 459,  5, 11,  167, 0, 5, 432188, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 23; 3: 10; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes, 248,  4, 14,  167, 0, 5, 439337, 29608.35, 1, 53.01, 0: 8; 1: 39; 2: 33; 3: 9; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 955,  8,  7,  167, 0, 5, 439382, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 25; 3: 9; 4: 5; 5: 5; 
Differentiation_of_T_lymphocytes, 641,  4, 13,  168, 0, 5, 410716, 29608.35, 1, 53.01, 0: 8; 1: 38; 2: 35; 3: 7; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 103,  4, 13,  169, 0, 5, 410692, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 24; 3: 11; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 652,  4, 13,  169, 0, 5, 410792, 29608.35, 1, 53.01, 0: 8; 1: 38; 2: 34; 3: 8; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 540,  6,  9,  169, 0, 5, 426043, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 32; 3: 4; 4: 8; 5: 4; 
Differentiation_of_T_lymphocytes, 162,  4, 13,  171, 0, 5, 410765, 29608.35, 1, 53.01, 0: 8; 1: 40; 2: 30; 3: 9; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 318,  5, 11,  172, 0, 5, 432150, 29608.35, 1, 53.01, 0: 8; 1: 36; 2: 35; 3: 9; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 212,  5, 11,  173, 0, 5, 431787, 29608.35, 1, 53.01, 0: 8; 1: 39; 2: 31; 3: 7; 4: 9; 5: 3; 
Differentiation_of_T_lymphocytes, 104,  4, 13,  174, 0, 5, 410729, 29608.35, 1, 53.01, 0: 8; 1: 42; 2: 26; 3: 9; 4: 7; 5: 5; 
Differentiation_of_T_lymphocytes, 297,  4, 13,  177, 0, 5, 410766, 29608.35, 1, 53.01, 0: 8; 1: 32; 2: 36; 3: 13; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 812,  5, 10,  125, 0, 6, 395675, 29608.35, 1, 53.01, 0: 8; 1: 61; 2: 24; 3: 2; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 166,  9,  6,  131, 0, 6, 425991, 29608.35, 1, 53.01, 0: 8; 1: 60; 2: 21; 3: 6; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 496,  9,  6,  133, 0, 6, 425779, 29608.35, 1, 53.01, 0: 8; 1: 61; 2: 17; 3: 8; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 892,  4, 14,  133, 0, 6, 439476, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 27; 3: 6; 6: 1; 
Differentiation_of_T_lymphocytes, 939,  4, 14,  134, 0, 6, 438792, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 19; 3: 9; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 976,  5, 10,  135, 0, 6, 395675, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 26; 3: 3; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 832,  7,  8,  135, 0, 6, 439272, 29608.35, 1, 53.01, 0: 8; 1: 60; 2: 19; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 611,  7,  8,  135, 0, 6, 439043, 29608.35, 1, 53.01, 0: 8; 1: 60; 2: 18; 3: 7; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 147,  4, 14,  136, 0, 6, 439534, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 28; 3: 4; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 487,  5, 12,  136, 0, 6, 463941, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 20; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 465,  4, 14,  136, 0, 6, 439089, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 27; 3: 6; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 278,  5, 12,  136, 0, 6, 464319, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 24; 3: 3; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 791,  5, 12,  136, 0, 6, 464341, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 22; 3: 6; 5: 2; 6: 1; 
