Seed 1656949570
ARCH 1|F_ID 3|LIMIT 3
before: 
2(776)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 793,  7,  8,  110, 1, 2, 439419, 28650.14, 72, 0.00, 1: 84; 2: 13; 
Differentiation_of_T_lymphocytes, 279,  6,  9,  110, 0, 4, 426138, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 310,  5, 12,  110, 0, 4, 463389, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 981,  7,  8,  110, 0, 4, 439142, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes,  19,  5, 12,  110, 0, 4, 463594, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 108,  9,  6,  110, 0, 4, 426027, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 817,  6,  9,  110, 0, 4, 426083, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 815,  9,  6,  110, 0, 4, 426161, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 228,  6,  9,  110, 0, 4, 425883, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 13; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 566,  9,  6,  110, 0, 4, 426124, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 460,  8,  7,  110, 0, 4, 439200, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  110, 0, 4, 432135, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 307,  5, 11,  110, 0, 4, 432175, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 375,  5, 10,  110, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes,  93,  8,  7,  110, 0, 4, 439297, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 723,  9,  6,  110, 0, 4, 425877, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 170,  5, 11,  110, 0, 4, 432025, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 858,  6,  9,  110, 0, 4, 425875, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 657,  5, 11,  110, 0, 4, 432001, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 137,  7,  8,  110, 0, 4, 438917, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 899,  5, 10,  110, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 658,  5, 10,  110, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 754,  7,  8,  110, 0, 4, 439244, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 184,  6,  9,  110, 0, 4, 426261, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 760,  7,  8,  110, 0, 4, 439275, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 118,  7,  8,  110, 0, 4, 439206, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 372,  8,  7,  110, 0, 4, 439273, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 766,  6,  9,  110, 0, 4, 425981, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 476,  8,  7,  110, 0, 4, 439515, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 769,  5, 12,  110, 0, 4, 463894, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 707,  9,  6,  110, 0, 4, 426147, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 342,  9,  6,  110, 0, 4, 426042, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 492,  5, 11,  110, 0, 4, 432177, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 785,  7,  8,  110, 0, 4, 439473, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  110, 0, 4, 439367, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 729,  5, 12,  110, 0, 4, 463714, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  39,  8,  7,  110, 0, 4, 439297, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  37,  8,  7,  110, 0, 4, 439353, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 13; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 945,  5, 10,  110, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 4: 1; 
Differentiation_of_T_lymphocytes, 819,  9,  6,  111, 0, 4, 426219, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 944,  5, 12,  111, 0, 4, 464329, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 818,  6,  9,  111, 0, 4, 426113, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 692,  9,  6,  111, 0, 4, 426074, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 667,  9,  6,  111, 0, 4, 425940, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 930,  9,  6,  111, 0, 4, 426173, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 993,  9,  6,  111, 0, 4, 426139, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 500,  8,  7,  111, 0, 4, 439152, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 607,  6,  9,  111, 0, 4, 425945, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 744,  9,  6,  111, 0, 4, 426379, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 746,  9,  6,  111, 0, 4, 426266, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 846,  7,  8,  111, 0, 4, 439171, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 986,  9,  6,  111, 0, 4, 426086, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  111, 0, 4, 426270, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 802,  8,  7,  111, 0, 4, 439260, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 964,  9,  6,  111, 0, 4, 426082, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 800,  6,  9,  111, 0, 4, 425993, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 799,  9,  6,  111, 0, 4, 426039, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 850,  9,  6,  111, 0, 4, 426045, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 791,  5, 12,  111, 0, 4, 464316, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 853,  5, 11,  111, 0, 4, 432220, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 854,  8,  7,  111, 0, 4, 439420, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 447,  5, 10,  111, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes,  54,  6,  9,  111, 0, 4, 426213, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 400,  7,  8,  111, 0, 4, 439408, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 268,  5, 11,  111, 0, 4, 432281, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 545,  6,  9,  111, 0, 4, 425948, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 249,  5, 12,  111, 0, 4, 463584, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 537,  5, 10,  111, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 219,  7,  8,  111, 0, 4, 439204, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 433,  6,  9,  111, 0, 4, 426181, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 515,  6,  9,  111, 0, 4, 426236, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 444,  5, 12,  111, 0, 4, 464145, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  77,  9,  6,  111, 0, 4, 426233, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 179,  8,  7,  111, 0, 4, 439121, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 507,  8,  7,  111, 0, 4, 439060, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 222,  7,  8,  111, 0, 4, 438942, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes,  89,  7,  8,  111, 0, 4, 439167, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 496,  9,  6,  111, 0, 4, 425716, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 450,  7,  8,  111, 0, 4, 439266, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 171,  5, 11,  111, 0, 4, 432290, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 454,  8,  7,  111, 0, 4, 439237, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  92,  9,  6,  111, 0, 4, 426238, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes,  94,  8,  7,  111, 0, 4, 439150, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 455,  5, 11,  111, 0, 4, 432267, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 149,  7,  8,  111, 0, 4, 439230, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 116,  7,  8,  111, 0, 4, 439333, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 13; 3: 3; 4: 1; 
Differentiation_of_T_lymphocytes, 477,  7,  8,  111, 0, 4, 438560, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 124,  6,  9,  111, 0, 4, 426260, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 597,  8,  7,  111, 0, 4, 439208, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 578,  5, 10,  111, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 308,  9,  6,  111, 0, 4, 426040, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 278,  5, 12,  111, 0, 4, 464198, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,   4,  5, 11,  111, 0, 4, 432271, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes,   3,  7,  8,  111, 0, 4, 439507, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  111, 0, 4, 426151, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 270,  7,  8,  111, 0, 4, 439276, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  32,  5, 11,  111, 0, 4, 432400, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 570,  5, 12,  111, 0, 4, 463809, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 587,  7,  8,  111, 0, 4, 439260, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 329,  6,  9,  111, 0, 4, 426220, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 272,  8,  7,  111, 0, 4, 439325, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  111, 0, 4, 432232, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 575,  8,  7,  111, 0, 4, 439300, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 337,  9,  6,  111, 0, 4, 426118, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 4: 2; 
Differentiation_of_T_lymphocytes,  38,  7,  8,  111, 0, 4, 439421, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 595,  5, 12,  111, 0, 4, 464010, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 19; 4: 1; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  112, 0, 4, 426010, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 173,  8,  7,  112, 0, 4, 439192, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 292,  5, 10,  112, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 380,  5, 11,  112, 0, 4, 432107, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 887,  5, 12,  112, 0, 4, 463335, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 795,  9,  6,  112, 0, 4, 426153, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 325,  6,  9,  112, 0, 4, 426188, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 169,  7,  8,  112, 0, 4, 439539, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 470,  8,  7,  112, 0, 4, 439103, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 904,  9,  6,  112, 0, 4, 426137, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 475,  5, 10,  112, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 907,  9,  6,  112, 0, 4, 426101, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 216,  5, 10,  112, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 398,  6,  9,  112, 0, 4, 426047, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 747,  6,  9,  112, 0, 4, 426210, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 403,  8,  7,  112, 0, 4, 439279, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 826,  9,  6,  112, 0, 4, 425984, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 266,  7,  8,  112, 0, 4, 439346, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 262,  9,  6,  112, 0, 4, 426068, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 728,  6,  9,  112, 0, 4, 426073, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 357,  5, 11,  112, 0, 4, 432039, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 428,  5, 10,  112, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 383,  5, 11,  112, 0, 4, 431835, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 212,  5, 11,  112, 0, 4, 432065, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 208,  7,  8,  112, 0, 4, 439349, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 863,  5, 10,  112, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 714,  7,  8,  112, 0, 4, 439161, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 276,  5, 10,  112, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 440,  6,  9,  112, 0, 4, 426146, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 189,  5, 11,  112, 0, 4, 432406, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 877,  5, 12,  112, 0, 4, 464078, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 176,  5, 12,  112, 0, 4, 463966, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 675,  6,  9,  112, 0, 4, 426178, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes,  57,  5, 11,  112, 0, 4, 432130, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 546,  5, 10,  112, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 628,  8,  7,  112, 0, 4, 439134, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  112, 0, 4, 426263, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 938,  5, 12,  112, 0, 4, 462999, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes,  53,  8,  7,  112, 0, 4, 439195, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  43,  5, 11,  112, 0, 4, 431921, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes,  68,  5, 12,  112, 0, 4, 463679, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 514,  7,  8,  112, 0, 4, 438887, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes,  90,  8,  7,  112, 0, 4, 439241, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 574,  7,  8,  112, 0, 4, 439247, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 110,  8,  7,  112, 0, 4, 438941, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes,  29,  4, 14,  112, 0, 4, 438982, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 615,  5, 12,  112, 0, 4, 464269, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 634,  7,  8,  112, 0, 4, 439388, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 577,  5, 12,  112, 0, 4, 464291, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 920,  8,  7,  112, 0, 4, 439376, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  112, 0, 4, 426064, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 540,  6,  9,  112, 0, 4, 426088, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 539,  8,  7,  112, 0, 4, 439490, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 16; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes, 592,  5, 12,  112, 0, 4, 464054, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 20; 4: 1; 
Differentiation_of_T_lymphocytes, 953,  8,  7,  112, 0, 4, 439142, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 837,  5, 10,  113, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 246,  8,  7,  113, 0, 4, 439561, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 243,  7,  8,  113, 0, 4, 439164, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 725,  5, 10,  113, 0, 4, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
Differentiation_of_T_lymphocytes, 534,  6,  9,  113, 0, 4, 426048, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 676,  9,  6,  113, 0, 4, 426113, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 17; 3: 2; 4: 1; 
Differentiation_of_T_lymphocytes,  61,  4, 13,  113, 0, 4, 410638, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 738,  6,  9,  113, 0, 4, 425905, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 19; 3: 1; 4: 1; 
