Seed 1656949570
ARCH 1|F_ID 0|LIMIT 3
before: 
62(284)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   76, 1, 2, 382047, 9161.15, 101, 0.00, 1: 54; 2: 11; 
Treatment_of_Castration-Resistant_Prostate_Ca, 984,  5,  9,   80, 1, 3, 355101, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 389,  6,  8,   80, 1, 3, 375980, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 390,  9,  5,   80, 1, 3, 355131, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 441,  5, 10,   80, 1, 3, 388813, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 311,  4, 11,   80, 1, 3, 347182, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 403,  8,  6,   80, 1, 3, 375370, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 299,  8,  6,   80, 1, 3, 375499, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 296,  5, 10,   80, 1, 3, 389115, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 286,  7,  7,   80, 1, 3, 381706, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 409,  4, 12,   80, 1, 3, 375724, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 277,  5, 10,   80, 1, 3, 388877, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 988,  8,  6,   80, 1, 3, 375011, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 989,  6,  8,   80, 1, 3, 375872, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  67,  4, 12,   80, 1, 3, 375550, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  87,  7,  7,   80, 1, 3, 382004, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 498,  6,  8,   80, 1, 3, 375871, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 979,  5,  9,   80, 1, 3, 355130, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  18,  7,  7,   80, 1, 3, 381654, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 102,  7,  7,   80, 1, 3, 381790, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  39,  5,  9,   80, 1, 3, 355098, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  41,  5, 10,   80, 1, 3, 389169, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 109,  6,  8,   80, 1, 3, 375611, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,   8,  5,  9,   80, 1, 3, 355208, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  72,  9,  5,   80, 1, 3, 355070, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 490,  7,  7,   80, 1, 3, 382229, 9161.15, 1, 25.47, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  71,  9,  5,   80, 1, 3, 355192, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 491,  6,  8,   80, 1, 3, 375672, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 505,  6,  8,   80, 1, 3, 375893, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  43,  5, 10,   80, 1, 3, 388959, 9161.15, 1, 25.47, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  21,  4, 12,   81, 1, 3, 375626, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 933,  4, 12,   81, 1, 3, 375448, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 701,  4, 12,   81, 1, 3, 375838, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 929,  9,  5,   81, 1, 3, 355105, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 704,  4, 12,   81, 1, 3, 375156, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 902,  4, 12,   81, 1, 3, 375903, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 922,  7,  7,   81, 1, 3, 381898, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 297,  6,  8,   81, 1, 3, 375734, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 295,  6,  8,   81, 1, 3, 375581, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 717,  5, 10,   81, 1, 3, 388613, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 718,  8,  6,   81, 1, 3, 375770, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 997,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 724,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 278,  5,  9,   81, 1, 3, 355039, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 326,  6,  8,   81, 1, 3, 375643, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 128,  4, 12,   81, 1, 3, 375777, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 349,  7,  7,   81, 1, 3, 382354, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 654,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 655,  9,  5,   81, 1, 3, 355117, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   2,  8,  6,   81, 1, 3, 375459, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 657,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 53; 2: 8; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 666,  5, 10,   81, 1, 3, 389413, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 329,  4, 12,   81, 1, 3, 375814, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  13,  8,  6,   81, 1, 3, 375732, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  16,  9,  5,   81, 1, 3, 355133, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 693,  5,  9,   81, 1, 3, 354984, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 672,  5, 10,   81, 1, 3, 389410, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 674,  5,  9,   81, 1, 3, 355191, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 675,  4, 12,   81, 1, 3, 376040, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 677,  9,  5,   81, 1, 3, 355109, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 323,  9,  5,   81, 1, 3, 354929, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  17,  7,  7,   81, 1, 3, 382338, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,   0,  6,  8,   81, 1, 3, 375921, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 687,  5, 10,   81, 1, 3, 389191, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 692,  4, 12,   81, 1, 3, 375838, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 152,  7,  7,   81, 1, 3, 382308, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 870,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 162,  6,  8,   81, 1, 3, 375518, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 160,  5, 10,   81, 1, 3, 388868, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 159,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 104,  7,  7,   81, 1, 3, 382372, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 861,  4, 12,   81, 1, 3, 375893, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 821,  4, 12,   81, 1, 3, 375756, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 156,  4, 12,   81, 1, 3, 376199, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 154,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 153,  6,  8,   81, 1, 3, 375709, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  95,  5,  9,   81, 1, 3, 355139, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 111,  5,  9,   81, 1, 3, 355054, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 832,  8,  6,   81, 1, 3, 375792, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 836,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 838,  5,  9,   81, 1, 3, 355013, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 138,  5,  9,   81, 1, 3, 355135, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 959,  5,  9,   81, 1, 3, 355134, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 136,  9,  5,   81, 1, 3, 354940, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 853,  6,  8,   81, 1, 3, 376207, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 130,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 770,  6,  8,   81, 1, 3, 375779, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 256,  4, 12,   81, 1, 3, 376116, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 255,  5, 10,   81, 1, 3, 388230, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 243,  7,  7,   81, 1, 3, 381919, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 240,  8,  6,   81, 1, 3, 375715, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 754,  5,  9,   81, 1, 3, 355106, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  75,  4, 12,   81, 1, 3, 375991, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 759,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 235,  4, 12,   81, 1, 3, 375166, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 765,  5, 10,   81, 1, 3, 389093, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 767,  4, 12,   81, 1, 3, 375395, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  64,  4, 12,   81, 1, 3, 375958, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 228,  4, 12,   81, 1, 3, 375879, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 215,  5, 10,   81, 1, 3, 389216, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 778,  7,  7,   81, 1, 3, 381975, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 888,  5,  9,   81, 1, 3, 355147, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 884,  8,  6,   81, 1, 3, 375806, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 995,  4, 12,   81, 1, 3, 375761, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 877,  4, 12,   81, 1, 3, 375680, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 507,  4, 12,   81, 1, 3, 375672, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 177,  8,  6,   81, 1, 3, 375564, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 970,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 363,  5, 10,   81, 1, 3, 388919, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 539,  5,  9,   81, 1, 3, 355288, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 434,  6,  8,   81, 1, 3, 375626, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 373,  9,  5,   81, 1, 3, 355028, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 386,  9,  5,   81, 1, 3, 355304, 9161.15, 1, 25.47, 1: 53; 2: 8; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 546,  4, 12,   81, 1, 3, 375926, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 581,  4, 12,   81, 1, 3, 375890, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 408,  7,  7,   81, 1, 3, 382504, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 580,  9,  5,   81, 1, 3, 355115, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 552,  9,  5,   81, 1, 3, 354923, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 391,  6,  8,   81, 1, 3, 375770, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 543,  4, 12,   81, 1, 3, 375591, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 610,  4, 12,   81, 1, 3, 375850, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 464,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 560,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 400,  9,  5,   81, 1, 3, 354892, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 611,  4, 12,   81, 1, 3, 375206, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 451,  9,  5,   81, 1, 3, 355100, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 562,  5,  9,   81, 1, 3, 355088, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 563,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 405,  9,  5,   81, 1, 3, 355097, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 565,  9,  5,   81, 1, 3, 355053, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 635,  5, 10,   81, 1, 3, 389075, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 642,  4, 11,   81, 1, 3, 347182, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 641,  4, 12,   81, 1, 3, 375197, 9161.15, 1, 25.47, 1: 53; 2: 8; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 599,  9,  5,   81, 1, 3, 355084, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 495,  9,  5,   81, 1, 3, 355055, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 361,  6,  8,   81, 1, 3, 375879, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 593,  5, 10,   81, 1, 3, 389100, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 601,  4, 12,   81, 1, 3, 375945, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 412,  9,  5,   81, 1, 3, 355142, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 424,  9,  5,   81, 1, 3, 355138, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 591,  5, 10,   81, 1, 3, 389032, 9161.15, 1, 25.47, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 586,  7,  7,   81, 1, 3, 382375, 9161.15, 1, 25.47, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 972,  4, 12,   81, 1, 3, 375939, 9161.15, 1, 25.47, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 173,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 413,  5,  9,   82, 1, 3, 355131, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 157,  9,  5,   82, 1, 3, 355105, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 252,  9,  5,   82, 1, 3, 355117, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 212,  8,  6,   82, 1, 3, 375613, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 251,  5,  9,   82, 1, 3, 355016, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 210,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 817,  5, 10,   82, 1, 3, 389320, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 595,  4, 12,   82, 1, 3, 375682, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 815,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 170,  4, 12,   82, 1, 3, 375791, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 249,  4, 12,   82, 1, 3, 375590, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 202,  4, 12,   82, 1, 3, 375527, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 749,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 423,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 179,  6,  8,   82, 1, 3, 375707, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 180,  4, 12,   82, 1, 3, 375499, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 233,  9,  5,   82, 1, 3, 355147, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 205,  4, 12,   82, 1, 3, 375583, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 833,  4, 12,   82, 1, 3, 375896, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 753,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 189,  4, 12,   82, 1, 3, 375230, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 196,  5,  9,   82, 1, 3, 355011, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 201,  8,  6,   82, 1, 3, 375885, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  50,  9,  5,   82, 1, 3, 354762, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 540,  4, 12,   82, 1, 3, 375654, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  86,  4, 12,   82, 1, 3, 375818, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  80,  7,  7,   82, 1, 3, 381981, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 889,  8,  6,   82, 1, 3, 375684, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
